title,address,phone,years_in_biz,email,website
Fuller Insurance Agency,"5855 E Naples Plz Ste 116, Long Beach, CA 90803",(562) 621-0380,,,http://www.farmers.com/
Parker James G Insurance Assn,"27200 Tourney Rd Ste 350, Valencia, CA 91355",(661) 287-4195,,,http://www.jgparker.com/
Marcillac Insurance,"611 Humboldt St, Santa Rosa, CA 95404",(707) 523-0908,,,http://farmersagent.com/
Pandeiroth Imanuel,"1900 Point West Way Ste 196, Sacramento, CA 95815",(916) 335-5692,10,,http://www.farmers.com/
Lindsey Colleen Insurance Agency,"33 S Real Rd, Bakersfield, CA 93309",(661) 735-2661,91,,http://www.farmers.com/
Field Insurance,"1135 Pine St Ste 11, Redding, CA 96001",(530) 241-5541,91,,http://www.farmers.com/
Bacaltos Jose,"3119 Clayton Rd, Concord, CA 94519",(925) 671-4862,91,,http://www.farmers.com/
AA George,"21000 Devonshire St Ste 103, Chatsworth, CA 91311",(818) 366-2850,91,,http://www.farmers.com/
Chern June H Farmers Ins Dist,"1169 Fairway Dr Ste 201, Walnut, CA 91789",(909) 598-8277,,,http://www.farmers.com/
Brown Insurance,"3925 Dogwood Dr, Denair, CA 95316",(209) 537-7704,2,,http://farmersinsurance.com/
Doolittle Jerry,"2343 Stearns St, Simi Valley, CA 93063",(805) 584-1111,39,,http://www.farmers.com/
Kristine Avram Insurance Agency,,(619) 337-1257,,,
Farmers Auto Insurance Quote Line,"1851 Heritage Ln, Sacramento, CA 95815",(916) 486-1907,16,,http://www.farmers.com/
Smg Insurance,"2410 Camino Ramon, San Ramon, CA 94583",(925) 244-1477,,,
Francisco Vinna Insurance Agency,"3037 Hopyard Rd Ste R, Pleasanton, CA 94588",(925) 399-5682,4,vfrancisco@farmersagent.com,http://www.farmers.com/
"Harris-Duplack, Donna","6120 Paseo Del Norte Ste J2, Carlsbad, CA 92011",(760) 603-0123,,,https://agents.farmers.com/ca/carlsbad/donna-duplack?Source_Indicator=AP
Manuele John Insurance Agency,"1926 S Court St, Visalia, CA 93277",(559) 732-5656,91,,http://www.farmers.com/
Theoins,"3550 Wilshire Blvd Ste 1100, Los Angeles, CA 90010",(213) 736-6000,23,,http://www.hanininsurance.com/
Shea Steven D Insurance,"1245 9th Ave Ste C, San Francisco, CA 94122",(415) 661-3377,45,sshea@farmersagent.com,http://farmers.com/
Robert E Segerdell Insurance Agency,"827 Arnold Dr, Martinez, CA 94553",(925) 372-5333,91,,http://www.farmers.com/
Farmers Insurance - Dennis Bane,"1905 Hamilton Ave Fl 1, San Jose, CA 95125",(408) 559-8118,,dbane@farmersagent.com,
Prospector Insurance Agency,"3300 Coach Ln Ste D4, Shingle Springs, CA 95682",(530) 677-0415,26,csgibson@directcon.net,http://www.prospectorinsurance.net/
Nguyen Lana Insurance Agency,"6122 Camino Verde Dr Ste 15, San Jose, CA 95119",(408) 516-5014,,,http://www.farmers.com/
"Marks, Gabriana Farmers Insurance Group","2255 Morello Ave Ste 150, Pleasant Hill, CA 94523",(415) 646-6244,,,
Aitken David,"1919 Williams St Ste 320, Simi Valley, CA 93065",(805) 501-9434,,,http://www.farmers.com/
Gomez Raquel,"201 S 10th St Ste F, Santa Paula, CA 93060",(805) 525-2081,,,
Ferranda Vince,"699 Lewelling Blvd Ste 148, San Leandro, CA 94579",(510) 346-2777,,,
Stone Darlene,"220 Mchenry Ave, Modesto, CA 95354",(209) 575-3963,,,
"Yonze, Jeff","2333 San Ramon Valley Blvd, San Ramon, CA 94583",(925) 277-1012,,,http://farmers.com/
Pariseau Michael,"3425 State St, Santa Barbara, CA 93105",(805) 683-8837,,,
"Gustavo Jauregui Agency, Inc.","334 N Center St Ste B, Turlock, CA 95380",(209) 632-5100,12,,http://farmers.com/
Olsen David,"45 Quail Ct Ste 112, Walnut Creek, CA 94596",(925) 932-2800,,,
Tillou Russell,"505 14th St Ste 1100, Oakland, CA 94612",(510) 891-0118,,,
Rodriguez Javier,"1419 State Highway 99, Gridley, CA 95948",(530) 797-9177,,,http://www.boltinsuranceservices.com/
Diaz Robert,"160 Cymbidium Cir, South San Francisco, CA 94080",(415) 564-9235,,,
Winter Brandon,"120 N Fairfield Ave, Susanville, CA 96130",(530) 251-5503,,,
Prince Fred,"2592 Brundage Ln, Bakersfield, CA 93304",(661) 633-9190,,,
Reese David,"43471 Ridge Park Dr Ste B, Temecula, CA 92590",(951) 699-2002,,,http://www.farmers.com/
Little Ronald Insurance Agency,"930 S Broadway Ste 104, Santa Maria, CA 93454",(805) 928-8004,,,
Kohler Eric,"8035 Madison Ave Ste B, Citrus Heights, CA 95610",(916) 872-7835,,,
Meng Jenny,"1290 Kifer Rd Ste 306, Sunnyvale, CA 94086",(408) 702-2105,,,
Draper Allyn,"1228 Broad St, San Luis Obispo, CA 93401",(805) 544-8300,,,
Valdez Domingo,"9055 Locust St Ste B3, Elk Grove, CA 95624",(916) 601-4190,,,
Streigel John Insurance Agency,"301 Orchard City Dr, Campbell, CA 95008",(408) 871-9999,,jstriegel@farmersagent.com,
Pak Sean,"3777 Stevens Creek Blvd Ste 480, Santa Clara, CA 95051",(408) 542-9945,,PSean@honiwell.com,http://www.farmers.com/
Tafacory Mark,"3860 Broadway St Ste 203, American Canyon, CA 94503",(707) 561-7285,,,
Kumar Moti,"9 Bramblewood Ct, Danville, CA 94506",(925) 759-1385,,,
Le John,"638 W Olive Ave, Fresno, CA 93728",(559) 265-4247,,,
Mann Barbara,"Po Box 2890, Rocklin, CA 95677",(916) 435-3400,,,http://esurance.com/
Beltran Janet,"31093 Riverside Dr, Lake Elsinore, CA 92530",(951) 674-7979,,,
Wong Simon Y,"1382 E Alluvial Ave, Fresno, CA 93720",(559) 696-2447,,,
Salas Emilio,"1852 Grant St, Concord, CA 94520",(925) 671-2087,,,
Mirzai Shiva Insurance Agency,"1334 Park View Ave Ste 100, Manhattan Beach, CA 90266",(310) 798-3803,,,
,,,,,
Hawk Peter,"8311 Laurel Canyon Blvd, Sun Valley, CA 91352",(818) 461-3500,,,
Uppal Kashif,"4673 Thornton Ave, Fremont, CA 94536",(510) 264-0800,,,
Yager Joshua,"41700 Ivy St Ste C, Murrieta, CA 92562",(951) 698-7628,,,
Tucker Gina,"13735 Victory Blvd Ste 8, Van Nuys, CA 91401",(818) 980-6166,,,
Von Kronemann Mark,"814 Camino Dos Rios # 409, Thousand Oaks, CA 91360",(805) 499-2418,,,
Goldsworthy Paul,"217 E Alameda Ave, Burbank, CA 91502",(818) 295-2400,,,
Shaw Jackie,"4444 Lankershim Blvd Ste 201, North Hollywood, CA 91602",(818) 755-9777,,,
Sirman Lisa,"801 S Figueroa St Ste 200, Los Angeles, CA 90017",(213) 683-0838,,,
,,,,,
Coronel Aleth,"4657 Hollywood Blvd # C, Los Angeles, CA 90027",(323) 466-1537,,,
Marquerec Robert,"1260 S Soto St Ste 18, Los Angeles, CA 90023",(323) 415-6700,,,
Pamplona Insurance,"13911 Artesia Blvd, Cerritos, CA 90703",(562) 926-7533,32,,http://www.farmers.com/
Emery Lia,"14510 Baldwin Park Towne Ctr Ste D, Baldwin Park, CA 91706",(760) 269-0200,,,
Grover Sunny,"1 Civic Plaza Dr Ste 430, Carson, CA 90745",(310) 522-9976,,,
Thomson Ron Insurance Agency,"2661 W Whittier Blvd Ste F, La Habra, CA 90631",(562) 690-0087,,rthomson@farmersagent.com,http://www.farmersagent.com/rthomson
Gary Medrano Insurance Agency,"345 W Foothill Blvd Ste B, Glendora, CA 91741",(626) 852-9094,12,gmedrano@farmersagent.com,http://farmers.com/
Raymond Adam Insurance,"9170 Haven Ave, Rancho Cucamonga, CA 91730",(909) 987-3113,,,
Einhorn Insurance,"3940 Hancock St Ste 104, San Diego, CA 92110",(619) 466-4644,,,http://farmersinsurance.com/
Yang Gana,"8014 Clairemont Mesa Blvd, San Diego, CA 92111",(619) 422-9090,,,
Cheng Hsieh-Shan,"10990 Lower Azusa Rd Ste 11, El Monte, CA 91731",(626) 523-3739,,,
Foster Russ,"2060 E Route 66 Ste 205, Glendora, CA 91740",(626) 852-6067,,,
Sarkissyan Mike,"4454 Van Nuys Blvd Ste 204, Sherman Oaks, CA 91403",(818) 783-7283,,,
Davila Francisco,"1075 E Pacific Coast Hwy Ste A1, Long Beach, CA 90806",(562) 344-9222,,,
Hagerman Linda,"861 N Alexandria Ave, Los Angeles, CA 90029",(323) 465-5414,,,
Edwards Lisa,"5000 E Spring St Ste 100, Long Beach, CA 90815",(562) 421-5775,,,
Anthony Sigala Insurance,"1820 E Garry Ave, Santa Ana, CA 92705",(949) 553-0945,91,asigala@farmersagent.com,http://www.farmers.com/
Ortiz Carlos,"870 W 9th St Ste 100a, San Pedro, CA 90731",(310) 832-1300,,,
Alvarez Cristian,"1056 N Western Ave, Los Angeles, CA 90029",(323) 463-6280,,,
Svetlana Soukhinina,"16516 Bernardo Center Dr, San Diego, CA 92128",(858) 487-2910,14,ssoukhinina@farmersagent.com,http://www.farmers.com/
,,,,,
Suhardja Samira,"599 S Barranca Ave Ste 204, Covina, CA 91723",(626) 331-4823,,,https://agents.farmers.com/ca/covina/samira-suhardja
Trujillo Alberto,"1802 E G St Ste 116, Ontario, CA 91764",(909) 996-3636,,,
Manaka Timothy S,"99 S Lake Ave Ste 300, Pasadena, CA 91101",(626) 795-7059,,,
Valverde Carlos,"72210 Highway 111 Ste E-2, Palm Desert, CA 92260",(760) 568-6103,,,
Farmers Insurance - Karyn Gerwien,"430 E Foothill Blvd, San Dimas, CA 91773",(909) 599-5131,20,ngerwien1@farmersagent.com,http://farmers.com/
Jiminez Gaby,"2238 S Euclid Ave Ste K, Ontario, CA 91762",(909) 988-2826,,,
Bekian Helen,"705 E Broadway, Glendale, CA 91205",(818) 547-0700,,,http://lawestins.com/
Emery Lia,"1555 Main St, Hesperia, CA 92345",(760) 947-2401,,,
Ayala Jason,"3644 Rosemead Blvd, Rosemead, CA 91770",(626) 312-2990,,,
Dinh Minh,"14200 Brookhurst St, Garden Grove, CA 92843",(714) 537-1340,,,http://farmers.com/
Allen Mark,"642 3rd Ave Ste A, Chula Vista, CA 91910",(858) 205-1000,,,
Emery Lia,"1240 E Plaza Blvd Ste 604, National City, CA 91950",(760) 269-0200,,,
Portaro John,"3030 E Colorado Blvd, Pasadena, CA 91107",(626) 574-3039,21,,http://www.farmers.com/
Trejo Luisa,"15283 6th St, Victorville, CA 92395",(760) 952-9945,,,
Issari Donnatella,"9025 Wilshire Blvd Ste 301, Beverly Hills, CA 90211",(310) 741-1107,,,
Perez Irma,"4249 Florence Ave, Bell, CA 90201",(323) 887-1064,,,
Campbell Faavela,"10910 Long Beach Blvd Ste 102, Lynwood, CA 90262",(323) 796-3700,,,
Escalera Rafael,"2216 Pier Ave, Santa Monica, CA 90405",(661) 294-6500,,,
Farmers District 48,"14418 Miller Ave, Fontana, CA 92336",(909) 854-4404,,,http://www.farmers.com/
Farmers Insurance - Anita,"2271 Railroad Ave, Pittsburg, CA 94565",(925) 427-9990,,farmersins1@gmail.com,http://www.farmers.com/
Shelton Kevin,"15760 Ventura Blvd Ste 1727, Encino, CA 91436",(818) 464-4500,91,,http://www.farmers.com/
Agency Stribling Insurance,"1500 E Hamilton Ave, Campbell, CA 95008",(408) 371-9877,12,,http://www.farmers.com/
Holdener Insurance Agency,"770 E Shaw Ave Ste 126, Fresno, CA 93710",(559) 229-4026,19,,http://www.farmers.com/
Vroman Jerry Insurance Agency,"2814 Camino Dos Rios Ste 409, Newbury Park, CA 91320",(805) 375-5768,42,mwilliams3@farmersagent.com,http://www.farmersagent.com/
Hand Ins Agency,"2025 Redwood Rd Ste 7, Napa, CA 94558",(707) 260-0027,91,whand@farmersagent.com,http://www.farmeragent.com/WHAND
Kane Ellen Insurance Agency,"41865 Boardwalk Ste 213, Palm Desert, CA 92211",(760) 340-1441,91,,
Porras-Medeiros Insurance Agency,"1629 Pollasky Ave Ste 108, Clovis, CA 93612",(559) 297-0247,,,http://www.farmersinsurance.com/
Beem William Insurance Agency,"526 Grass Valley Hwy, Auburn, CA 95603",(530) 885-8800,,,
Epitome Insurance,"6681 Magnolia Ave Ste J, Riverside, CA 92506",(951) 801-4151,11,info@epitomeinsurance.com,http://www.epitomeinsurance.com/
,,,,,
Adriana's Insurance,"14510 Baldwin Park Towne Ctr Ste D, Baldwin Park, CA 91706",(626) 214-0014,11,,http://www.adrianasinsurancenearme.com/
Larson Steve C - Farmers Insurance Agency,"4047 1st St Ste 105, Livermore, CA 94551",(925) 447-3316,28,slarson2@farmersagent.com,https://www.farmers.com/
Miramontes Rudy,"11290 Point East Dr Ste 100, Rancho Cordova, CA 95742",(916) 340-4032,,,
Employer Concepts Insurance Services Inc,"18022 Cowan Ste 225, Irvine, CA 92614",(949) 474-9400,20,steve@employerconcepts.net,
"Park, John","9828 Garden Grove Blvd, Garden Grove, CA 92844",(714) 591-5222,,,
Charles Lu Insurance Agency Inc,"517 S Atlantic Blvd, Monterey Park, CA 91754",(626) 299-3707,12,clu@farmersagent.com,https://agents.farmers.com/?SourceID=AMPL001L002&utm_source=GMB&utm_medium=Local
Hand Ins Agency,"2025 Redwood Rd Ste 7, Napa, CA 94558",(707) 260-0027,91,whand@farmersagent.com,http://www.farmeragent.com/WHAND
Kane Ellen Insurance Agency,"41865 Boardwalk Ste 213, Palm Desert, CA 92211",(760) 340-1441,91,,
Porras-Medeiros Insurance Agency,"1629 Pollasky Ave Ste 108, Clovis, CA 93612",(559) 297-0247,,,http://www.farmersinsurance.com/
Beem William Insurance Agency,"526 Grass Valley Hwy, Auburn, CA 95603",(530) 885-8800,,,
Epitome Insurance,"6681 Magnolia Ave Ste J, Riverside, CA 92506",(951) 801-4151,11,info@epitomeinsurance.com,http://www.epitomeinsurance.com/
,,,,,
Adriana's Insurance,"14510 Baldwin Park Towne Ctr Ste D, Baldwin Park, CA 91706",(626) 214-0014,11,,http://www.adrianasinsurancenearme.com/
Larson Steve C - Farmers Insurance Agency,"4047 1st St Ste 105, Livermore, CA 94551",(925) 447-3316,28,slarson2@farmersagent.com,https://www.farmers.com/
Miramontes Rudy,"11290 Point East Dr Ste 100, Rancho Cordova, CA 95742",(916) 340-4032,,,
Employer Concepts Insurance Services Inc,"18022 Cowan Ste 225, Irvine, CA 92614",(949) 474-9400,20,steve@employerconcepts.net,
"Park, John","9828 Garden Grove Blvd, Garden Grove, CA 92844",(714) 591-5222,,,
Charles Lu Insurance Agency Inc,"517 S Atlantic Blvd, Monterey Park, CA 91754",(626) 299-3707,12,clu@farmersagent.com,https://agents.farmers.com/?SourceID=AMPL001L002&utm_source=GMB&utm_medium=Local
AM Financial & Insurance Services,"8730 Harris Rd, Bakersfield, CA 93311",(661) 836-3000,,,http://aamercorp.com/
Mike Davis Insurance,"135 W Mission Ave Ste 101, Escondido, CA 92025",(760) 781-1321,24,,http://www.farmers.com/
Nguyen Amanda Insurance Agency,"1515 Meridian Ave Ste 202, San Jose, CA 95125",(408) 898-2330,,,http://www.farmers.com/
Murvay Matt,"3991 Macarthur Blvd Ste 400, Newport Beach, CA 92660",(949) 333-0892,,,http://www.murvayinsurance.com/
Mills Charles E Co Inc,"4281 Katella Ave Ste 105, Los Alamitos, CA 90720",(562) 598-1347,,,
Isis Insurance,"2347 S Azusa Ave, West Covina, CA 91792",(626) 581-0403,,,http://prodriveinsurance.com/
Stiehl Joan Insurance Agency,"6200 E Spring St Ste B, Long Beach, CA 90815",(562) 497-1070,,,http://www.farmers.com/
Hoover Insurance,"15545 Devonshire St Ste 110, Mission Hills, CA 91345",(818) 891-6677,17,,http://www.tfries.com/
Mike Oertwig Farmers Insurance Group,"1595 Laurel St, San Carlos, CA 94070",(650) 593-3334,45,,http://farmersinsurance.com/
Arian Insurance Agency,"6004 Laurel Canyon Blvd, North Hollywood, CA 91606",(818) 487-7900,19,michael@ArianAgency.com,http://www.arianagency.com/
David L David Farmers Insurance,"6900 Koll Center Pkwy, Pleasanton, CA 94566",(925) 426-6350,91,,http://farmers.com/
Arlan Knutson Insurance Agency,"9008 W Lilac Rd, Escondido, CA 92026",(760) 451-9835,,,https://www.arlanknutsoninsurance.com/
Sandlin Insurance Agency,"601 E Daily Dr Ste 213, Camarillo, CA 93010",(805) 389-6994,,,http://www.farmersinsurance.com/
Richard Turner Insurance Agency,"4411 30th St Ste 103, San Diego, CA 92116",(619) 296-6222,13,richard_turner_agency@nwagent.com,http://www.richardturneragency.com/
Trucks Insurance Inc,"963 Transport Way Ste 9, Petaluma, CA 94954",(707) 765-2930,,,
PACIFIC STAR INSURANCE SERVICE INC,"338 Jackson St Ste 3, Hayward, CA 94544",(855) 771-7827,19,star94531@gmail.com,
Maciel Tom Insurance,"15466 Los Gatos Blvd Ste 216, Los Gatos, CA 95032",(408) 358-3200,91,tmaciel@farmersagent.com,http://www.farmers.com/
Lazo Insurance Agency,"1280 E Lincoln Ave, Anaheim, CA 92805",(714) 535-1854,,flazo@farmersagent.com,http://farmersagent.com/
Morris Marvin M,"5778 Clark Rd, Paradise, CA 95969",(530) 877-7656,47,,http://infinitehouse.com/
Stephen Aspel Farmers Insurance District Manager,"22925 Arlington Ave Ste 2, Torrance, CA 90501",(310) 792-7878,,,
Sayre Lin Insurance,"3425 State St, Santa Barbara, CA 93105",(805) 682-2832,91,,http://farmers.com/
Jeanie Kang Insurance Agency,"337 S Monroe St, San Jose, CA 95128",(408) 246-6700,26,,http://www.kangagency.com/
Brian Moriarty Insurance Agency,"1101 Riverside Ave Ste B, Paso Robles, CA 93446",(805) 238-4577,,,http://farmersagent.com/bmoriarty
,,,,,
Erenkov Dmitry,"3450 Geary Blvd Ste 100, San Francisco, CA 94118",(415) 752-4442,36,,http://farmers.com/
Calfarm Insurance Co,"21160 Box Springs Rd Ste 103, Moreno Valley, CA 92557",(951) 683-3730,,,
Sun Sook Kim Insurance Agency,"20051 SW Birch St Ste 205, Newport Beach, CA 92660",(949) 955-3662,,,
Chen Susan Insurance Agency,"37955 Timber St, Newark, CA 94560",(510) 794-8200,12,,http://www.farmers.com/
Ruben Picardo-Farmers Insurance,"1 Washington St, Daly City, CA 94014",(650) 757-1900,91,,http://www.farmers.com/
Farmers Insurance - Jacob Van Sloten,"2150 N Centre City Pkwy Ste H, Escondido, CA 92026",(760) 504-6173,,,http://farmersinsurance.com/
Granger Insurance Agency,"20902 Brookhurst St, Huntington Beach, CA 92646",(714) 968-2905,19,,http://www.farmersagent.com/jmahan1
Buchler Zeev Agency,"3045 Rosecrans St, San Diego, CA 92110",(619) 327-6377,,,
Alcaraz Insurance Agency,"1039 D St Ste 1, Ramona, CA 92065",(760) 787-1778,,,https://www.farmers.com/
Monica Serrano Insurance Services,"2111 E Ball Rd, Anaheim, CA 92806",(714) 774-1087,91,monica.serrano@westernunion.com,http://www.farmers.com/
Ruth Kenneth,"9480 Madison Ave Ste 4, Orangevale, CA 95662",(916) 989-4544,,,
Martin Insurance Agency,"4201 Ardmore Ave Ste 9, Bakersfield, CA 93309",(661) 836-4084,36,rmartin4@farmersagent.com,http://farmers.com/
"Hefner, Richard E. Insurance Agency","3300 Watt Ave Ste B, Sacramento, CA 95821",(916) 481-1009,17,dan@danproctor.com,
Don Harris Insurance Co,"13658 Hawthorne Blvd Ste 302, Hawthorne, CA 90250",(310) 973-3514,,,http://farmers.com/
Roberts Sonja,"125 E Barstow Ave Ste 112, Fresno, CA 93710",(559) 930-6928,,,
Edmundson Steve,"9315 Magnolia Ave, Riverside, CA 92503",(951) 352-7992,,,http://farmers.com/
Mcpeake Insurance Agency,"2222 2nd St Ste 14, Livermore, CA 94550",(925) 449-2220,,,http://www.farmers.com/
Hayes Terry Insurance Agency,"9266 Madison Ave, Orangevale, CA 95662",(916) 988-2402,,,
Doel Joaquin Insurance Agency Inc,"987 W Foothill Blvd Ste C, Claremont, CA 91711",(909) 482-1311,,,http://www.farmers.com/
Budke Todd Insurance,"5015 W Avenue L14 Ste 3, Lancaster, CA 93536",(661) 722-5200,,,http://www.farmers.com/
Kip Fuller Insurance,"2695 Moorpark Ave, San Jose, CA 95128",(408) 449-4863,6,,http://farmersinsurance.com/
Biss Agency Of Insurance,"5851 Westminster Blvd Ste B, Westminster, CA 92683",(714) 377-1321,91,tbiss@farmersagent.com,http://farmersinsurance.com/
Maxson Donald Insurance Agency,"2151 Salvio St, Concord, CA 94520",(925) 685-1800,31,,https://www.farmers.com/
Bertholf Insurance Agency,"335 Sunrise Trl, Markleeville, CA 96120",(530) 694-1000,10,,http://farmers.com/
Olguin's Insurances Services,"1725 Jefferson St, Napa, CA 94559",(707) 257-2841,,,http://farmers.com/
Ed Deboer Insurance,"10681 Encino Ave, Granada Hills, CA 91344",(818) 368-6818,,,
General Insurance Services,"629 Camino De Los Mares Ste 306, San Clemente, CA 92673",(949) 661-2201,72,support@gen-ins.com,http://gen-ins.com/
Farmers Insurance-Ron Olson Agency,"11701 Broadway, Whittier, CA 90601",(562) 692-1076,14,rolson1@farmersagent.com,http://www.farmers.com/
,,,,,
Teresa Insurance,"4419 Euclid Ave, San Diego, CA 92115",(619) 528-8055,,,http://farmers.com/
Spence Insurance Agency,"45 San Clemente Dr Ste D230, Corte Madera, CA 94925",(415) 924-9708,,rspence@farmersagent.com,http://www.farmers.com/
Campbell David Insurance Agency,"22800 Lyons Ave Ste 110, Newhall, CA 91321",(661) 254-0065,9,dcampbell1@farmersagent.com,http://www.farmers.com/
Jimenez Oscar,"14263 Imperial Hwy, La Mirada, CA 90638",(562) 903-0646,,oscar@oscarjimenez.com,http://farmers.com/
Schrock Insurance Agency,"496 N Coast Hwy, Laguna Beach, CA 92651",(949) 494-7261,,philipschrock@farmersinsurance.com,http://www.farmers.com/
George Morgan Insurance,"1825 N Oxnard Blvd Ste 24, Oxnard, CA 93030",(805) 983-1947,,,
Bonacci John,"333 S Brea Blvd, Brea, CA 92821",(714) 529-4147,,edkuehl@farmersinsurance.com,
Doran Insurance Agency,"714 Otis Ave, Corcoran, CA 93212",(559) 992-5131,,,
Pagador Sal Insurance,"402 S Bascom Ave, San Jose, CA 95128",(408) 280-1992,,,
GEICO Insurance Agent,"5550 California Ave Ste 101, Bakersfield, CA 93309",(661) 431-1780,,,
Lee John Insurance,"1610 Post St Ste 201, San Francisco, CA 94115",(415) 931-6002,30,,http://www.farmers.com/
Sodhi Insurance Agency,"1300 E Shaw Ave Ste 150, Fresno, CA 93710",(559) 230-2006,15,jwells@farmersagent.com,http://farmersagent.com/
Oakes-Villa Nicole Farmers Insurance Agency,"1200 Paseo Camarillo, Camarillo, CA 93010",(805) 484-1070,91,nwilson@farmersagent.com,http://www.farmersagent.com/nwilson
Lin Allen Insurance Agency,"1516 Irving St, San Francisco, CA 94122",(415) 731-7014,,,
Silva Angelica,"209 W Center Street Promenade, Anaheim, CA 92805",(800) 317-8023,91,,http://www.farmers.com/
Shannon Timothy Ins Agency,"5775 E Los Angeles Ave Ste 101, Simi Valley, CA 93063",(805) 520-7150,32,,http://www.farmers.com/
Nelson Robb Insurance,"118 E Colorado Blvd, Monrovia, CA 91016",(626) 358-9577,,,
Max Nava Farmers Insc Agency,"11025 Balboa Blvd, Granada Hills, CA 91344",(818) 360-6374,,,
Aitken Insurance Agency,"3990 Walnut Dr, Eureka, CA 95503",(707) 442-2095,,,
Palisades Insurance Services,"881 Alma Real Dr Ste 205, Pacific Palisades, CA 90272",(310) 454-0805,11,info@palipost.com,http://farmersagent.com/msolum
,,,,,
Adriana's Insurance,"7455 Lankershim Blvd Ste B, North Hollywood, CA 91605",(818) 505-3997,24,,http://www.adrianasinsurance.com/
Tattersal Insurance Agency,"310 N Westlake Blvd, Westlake Village, CA 91362",(805) 496-8255,,,http://farmers.com/
Shahidi Alex,"900 Avenida Acaso Ste N, Camarillo, CA 93012",(805) 484-8222,,,
Libro Insurance,"511 E Harvard St Ste 2, Glendale, CA 91205",(818) 500-9038,,gallery@narek.com,http://www.farmers.com/
Dalpino Jim Insurance Agency,"605 Lincoln Blvd, Lincoln, CA 95648",(916) 434-8939,17,jdalpino@farmersagent.com,http://www.farmersagent.com/jdalpino
Kelly-Naney Insurance Agency,"445 W Dakota Ave, Fresno, CA 93705",(559) 224-0367,31,steve@kellynaney.com,http://kellynaney.com/
Bob Pando Ins,"1905 Hamilton Ave, San Jose, CA 95125",(408) 377-3135,,,http://www.farmers.com/
Hackett Stan Insurance Agency,"23734 Valencia Blvd, Valencia, CA 91355",(661) 259-9858,,,https://www.farmers.com/
Whitford Insurance Agency,"6267 Brockton Ave, Riverside, CA 92506",(951) 787-0210,91,lgonzales@farmersagent.com,http://farmersagent.com/
,,,,,
Royal Agency Insurance,"5250 Claremont Ave, Stockton, CA 95207",(209) 565-5419,,,http://horacemann.com/
Johnson Kathy Insurance Agency,"7730 Morro Rd Ste 206, Atascadero, CA 93422",(805) 466-7333,41,,http://www.farmers.com/
Colby John Insurance,"3529 Old Conejo Rd Ste 111, Newbury Park, CA 91320",(805) 499-4341,29,,http://farmers.com/
Tantawy Nabil,"21627 Rose Lee Ct, Santa Clarita, CA 91350",(661) 296-3320,62,ntantawy@farmersagent.com,
A Dennis Sokol Insurance,"15219 W Sunset Blvd Ste 207, Pacific Palisades, CA 90272",(310) 454-7788,,,http://farmers.com/
Bane Dennis Insurance Agency,"2242 Camden Ave Ste 104, San Jose, CA 95124",(408) 559-8118,,,
GEICO,,(800) 947-2886,,,
Forman Sherri Insurance Services,"2450 Jefferson St, Napa, CA 94558",(707) 252-2478,,,
Big Savings Insurance Agency Inc,"7153 Pacific Ave, Stockton, CA 95207",(209) 477-3600,14,info@bigsavingsins.com,http://www.bigsavingsinsurance.com/
Ruth Stroup Insurance Agency,"3382 Piedmont Ave, Oakland, CA 94611",(510) 842-3600,,,http://www.farmers.com/
Hodge Michael Insurance Svc,"22777 Lyons Ave Ste 102, Newhall, CA 91321",(661) 295-8905,,,
Ismael Insurance Agency,"2049 Pacific Coast Hwy Ste 212, Lomita, CA 90717",(310) 784-0607,,,http://www.farmers.com/
Janis & Mcguffee Agency,"916 N Mountain Ave, Upland, CA 91786",(909) 981-6225,,,http://www.farmers.com/
Sallie Witt's Insurance Agency,"1295 Hays St, San Leandro, CA 94577",(510) 614-5544,,,
Richard J. Anzelc Insurance Services,"333 S Auburn St Ste 3, Colfax, CA 95713",(530) 346-2111,28,rjanzelc2001@yahoo.com,
Insurance Chris Joeng,"17326 Edwards Rd Ste 235, Cerritos, CA 90703",(562) 404-7714,,,
Ehrmann Insurance Agency,"21731 Ventura Blvd Ste 215, Woodland Hills, CA 91364",(818) 340-2666,,,https://www.lastarinsurance.com/
Smith William Agency,"86 17th Ave, San Mateo, CA 94402",(650) 572-8944,,wsmith2@farmersagent.com,http://www.farmers.com/
Jeannie Ha Farmers Insurance,"3629 Lynoak St Ste D, Pomona, CA 91767",(909) 753-3275,,,
Hendry Bryan,"3501 E Ramon Rd, Palm Springs, CA 92264",(760) 778-1417,,,
Watson Dale Agency,"1545 W 5th St, Oxnard, CA 93030",(805) 984-3777,,,http://www.farmersagent.com/wdale
Pablo Aspiazu - Farmers Insurance,"901 E Imperial Hwy Ste G, La Habra, CA 90631",(626) 498-8100,,,
Hugh Nathan Insurance Agency,"2646 Santa Maria Way Ste 105, Santa Maria, CA 93455",(805) 934-1300,91,nhugh@farmersagent.com,http://www.farmers.com/
Ysidro F Cota Insurance Agency,"2005 Highland Ave Ste 4, National City, CA 91950",(619) 477-3100,,,http://insurance-companies-usa.com/Item/28374/Ysidro-F-Cota-Insurance-Agency
Hull Howardinsurance Agency,"14831 Whittier Blvd Ste 204, Whittier, CA 90605",(562) 945-5002,,,
Esmeralda Villega Farmers Insurance Agency,"201 Sand Creek Rd, Brentwood, CA 94513",(925) 308-7362,,,
